ID,DATE,WEEKDAY_OR_WEEKEND,ROUTE_SURVEYED_CODE,ROUTE_SURVEYED,DIRECTION,ORIGIN_PLACE_TYPE_CODE,ORIGIN_PLACE_TYPE,ORIGIN_NAME,ACCESS_MODE_CODE,ACCESS_MODE,DESTINATION_PLACE_TYPE_CODE,DESTINATION_PLACE_TYPE,EGRESS_MODE_CODE,EGRESS_MODE,LAST_LEFT_HOME_CODE,LAST_LEFT_HOME,RETURN_HOME_CODE,RETURN_HOME,PAY_MODE_CODE,PAY_MODE,FARE_TYPE_CODE,FARE_TYPE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS,WORK_BEFORE_TRIP_CODE,WORK_BEFORE_TRIP,WORK_AFTER_TRIP_CODE,WORK_AFTER_TRIP,STUDENT_STATUS_CODE,STUDENT_STATUS,BEEN_2SCHOOL_TODAY_CODE,BEEN_2SCHOOL_TODAY,WILL_GO2SCHOOL_TODAY_CODE,WILL_GO2SCHOOL_TODAY,PPL_IN_HH_CODE,PPL_IN_HH,EMPLYD_IN_HH_CODE,EMPLYD_IN_HH,VEH_IN_HH_CODE,VEH_IN_HH,HAVE_DRIVERS_LIC_CODE,HAVE_DRIVERS_LIC,YEAR_BORN,HISP_LATINO_SPANISH_CODE,HISP_LATINO_SPANISH,RACE_AMERICANINDIAN_ALASKANNATIVE,RACE_ASIAN,RACE_BLACK_AFRICANAM,RACE_NATHAWAIIAN_PACISLAND,RACE_WHITE,RACE_OR_ETHNICITY_OTHER,LANG_OTHER_THAN_ENG_CODE,LANG_OTHER_THAN_ENG,OTHER_LANG_CODE,OTHER_LANG,ENGLISH_FLUENCY_CODE,ENGLISH_FLUENCY,HH_INCOME_CODE,HH_INCOME,GENDER_CODE,GENDER,TIME_BOARDED_CODE,TIME_BOARDED,TIME_PERIOD_CODE,TIME_PERIOD,UNLINKED_WGHT_FCTR_NAME,UNLINKED_WGHT_FCTR,TOTAL_TRANSFERS,LINKED_TRIP_FACTOR,,
1149,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),5,School (K-12 student only),1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,1,Cash Fare,3,Student,Y,Yes,N,No,N,No,Y,Yes,N,No,Y,Yes,A4,4,3,3,2,2,N,No,1996,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,08N_MID,3.875,0,1,,
1150,05/15/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),5,School (K-12 student only),1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,13,4 - 5 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A2,2,0,None,0,None,N,No,1997,N,No,No,No,Yes,No,No,,N,No,,,,,88,I don't know,1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,04LP_MID,9.547826087,1,0.5,,
1151,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,20,After 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A5,5,3,3,3,3,Y,Yes,1994,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,03LP_MID,9.447204969,0,1,,
1152,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,5,School (K-12 student only),NAPA VALLEY ALTERNATIVE SCHOOL,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,7,10 - 11 a.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A4,4,1,1,1,1,N,No,1997,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1153,05/15/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,10,1 - 2 p.m.,3,20 - Ride Pass,2,Senior / Disabled,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,Y,Yes,1974,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,04LP_MID,9.547826087,1,0.5,,
1154,05/15/14,Weekday,06LP,6 Redwood PNR/Sutherland [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,10,1 - 2 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1946,N,No,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,06LP_MID,8.68115942,0,1,,
1155,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,8,11 a.m. - 12 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,Y,Yes,N,No,A4,4,3,3,1,1,N,No,1973,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,2,Well,6,"$50,000-$59,999",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,08N_MID,3.875,1,0.5,,
1157,05/15/14,Weekday,06LP,6 Redwood PNR/Sutherland [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1938,N,No,Yes,No,No,No,No,,N,No,,,,,1,"Less than $10,000",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,06LP_MID,8.68115942,1,0.5,,
1159,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A5,5,4,4,2,2,N,No,1996,Y,Yes,No,No,No,No,No,Mexican American,Y,Yes,143,Spanish,1,Very well,2,"$10,000-$24,999",2,Female,6,10 - 10:59 a.m.,MID,MIDDAY,08N_MID,3.875,1,0.5,,
1161,05/15/14,Weekday,04LP,4 Shetler/South Napa Marketplace [Loop],LP,15,"Escorting others (children, elderly)",NO BARRIERS,1,Walked all the way (includes skateboard / non-motorized scooter),3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,12,3 - 4 p.m.,3,20 - Ride Pass,2,Senior / Disabled,Y,Yes,Y,Yes,Y,Yes,N,No,N,No,N,No,A2,2,1,1,2,2,Y,Yes,1985,N,No,Yes,No,No,No,No,,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",1,Male,5,9 - 9:59 a.m.,AM2,AM PEAK,04LP_AM2,8.768115942,0,1,,
1162,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,10,Social or recreational,NAPA COUNTY HEALTH & HUMAN SERVICES,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,14,5 - 6 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A3,3,1,1,0,None,N,No,1947,N,No,No,No,No,No,Yes,,N,No,,,,,3,"$25,000-$34,999",1,Male,6,10 - 10:59 a.m.,MID,MIDDAY,05LP_MID,8.168478261,1,0.5,,
1165,05/15/14,Weekday,06LP,6 Redwood PNR/Sutherland [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,13,4 - 5 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1955,N,No,No,No,Yes,No,No,,N,No,,,,,2,"$10,000-$24,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,06LP_PM1,8.434782609,0,1,,
1167,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,5,School (K-12 student only),NAPA VALLEY ALTERNATIVE SCHOOL,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,8,11 a.m. - 12 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,3,3,2,2,N,No,1999,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1168,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,0,None,N,No,1978,N,No,No,No,No,No,Yes,,N,No,,,,,3,"$25,000-$34,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,05LP_MID,8.168478261,2,0.333333333,,
1169,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),5,School (K-12 student only),1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,12,3 - 4 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A5,5,3,3,2,2,N,No,1997,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,08N_MID,3.875,1,0.5,,
1170,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A3,3,3,3,3,3,N,No,1982,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,2,"$10,000-$24,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1172,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,9,12 - 1 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,A4,4,4,4,3,3,N,No,1995,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,1,"Less than $10,000",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,03LP_MID,9.447204969,1,0.5,,
1174,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,11,2 - 3 p.m.,3,20 - Ride Pass,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,0,None,Y,Yes,1948,Y,Yes,No,No,No,No,No,Mexican,N,No,,,,,3,"$25,000-$34,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,03LP_MID,9.447204969,1,0.5,,
1176,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,10,1 - 2 p.m.,4,31 - Day Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,N,No,1962,Y,Yes,Yes,No,No,No,No,,Y,Yes,143,Spanish,1,Very well,2,"$10,000-$24,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1178,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,6,Shopping,TARGET,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,Y,Yes,Y,Yes,Y,Yes,N,No,A2,2,2,2,3,3,Y,Yes,1983,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,08S_MID,3.241545894,0,1,,
1179,05/15/14,Weekday,07LP,7 Redwood PNR/Jefferson [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),3,Business appointment,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,12,3 - 4 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,2,2,2,2,Y,Yes,1992,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,3,Not well,3,"$25,000-$34,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,07LP_MID,18.34782609,1,0.5,,
1180,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,13,4 - 5 p.m.,4,31 - Day Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1952,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,2,"$10,000-$24,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1181,05/15/14,Weekday,01LP,1 Browns Valley [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),7,Maintainence / personal business,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,18,9 - 10 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,2,2,0,None,Y,Yes,1985,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,01LP_MID,7.536231884,1,0.5,,
1182,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,5,School (K-12 student only),CHAMBERLAIN HIGH SCHOOL,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,16,7 - 8 p.m.,4,31 - Day Pass,3,Student,Y,Yes,N,No,Y,Yes,Y,Yes,Y,Yes,N,No,A7,7,3,3,1,1,N,No,1996,N,No,No,No,Yes,No,No,,N,No,,,,,4,"$35,000-$39,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,1,0.5,,
1184,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,2,Work,VINTAGE HIGH SCHOOL,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A2,2,2,2,1,1,N,No,1967,N,No,No,No,No,No,Yes,,N,No,,,,,99,Refused,2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1185,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,13,4 - 5 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A3,3,1,1,1,1,N,No,1971,N,No,No,No,No,No,Yes,,N,No,,,,,5,"$40,000 - $49,999",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,1,0.5,,
1186,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,18,9 - 10 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,Y,Yes,N,No,A5,5,3,3,2,2,N,No,1994,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,08N_MID,3.875,1,0.5,,
1187,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,6,Shopping,TARGET,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1980,N,No,Yes,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,1,0.5,,
1188,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,2,Work,WORK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,Y,Yes,N,No,Y,Yes,N,No,N,No,A5,5,3,3,4plus,4 or more,Y,Yes,1979,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,08N_MID,3.875,0,1,,
1189,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,5,School (K-12 student only),VALLEY OAK CAREER & ARTS ACADEMY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),2,5 - 6 a.m.,11,2 - 3 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,3,3,2,2,N,No,1997,Y,Yes,No,No,No,No,No,Filipina and Mexican,Y,Yes,143,Spanish,1,Very well,10,"$150,000 or more",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,03LP_MID,9.447204969,1,0.5,,
1191,05/15/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,11,Medical / dental,QUEEN OF THE VALLEY MEDICAL CENTER,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,14,5 - 6 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,N,No,1963,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,1,0.5,,
1192,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,3,Business appointment,WELLS FARGO,7,Was dropped off by someone,1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A6,6,6,6 or more,4plus,4 or more,N,No,1990,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,2,"$10,000-$24,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,03LP_MID,9.447204969,0,1,,
1193,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,10,Social or recreational,FRIEND'S HOUSE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A5,5,2,2,4plus,4 or more,N,No,1997,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,0,1,,
1194,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,2,Work,PEOPLE EMPOWERING PEOPLE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,13,4 - 5 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A2,2,0,None,0,None,N,No,1982,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,08S_PM1,9.747826087,1,0.5,,
1195,05/15/14,Weekday,03LP,3 South Napa Marketplace/Coombs [Loop],LP,10,Social or recreational,NAPA LIBRARY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,7,Get picked up by someone,3,6 - 7 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,1,1,Y,Yes,1980,N,No,No,Yes,No,No,No,,N,No,,,,,2,"$10,000-$24,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,03LP_MID,9.447204969,1,0.5,,
1196,05/15/14,Weekday,05LP,5 Alta Heights [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,2,2,3,3,Y,Yes,1960,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,1,0.5,,
1197,05/15/14,Weekday,08N,8 Downtown/Redwood PNR [Northbound],N,4,College or university (student only),NAPA VALLEY COLLEGE,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A2,2,0,None,2,2,N,No,1988,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,08N_MID,3.875,1,0.5,,
1198,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,2,Work,KAISER PERMANENTE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A4,4,4,4,0,None,N,No,1988,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1199,05/15/14,Weekday,01LP,1 Browns Valley [Loop],LP,2,Work,NAPA VALLEY SUPPORT SERVICES,1,Walked all the way (includes skateboard / non-motorized scooter),15,"Escorting others (children, elderly)",1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,Y,Yes,Y,Yes,N,No,N,No,N,No,A3,3,3,3,1,1,N,No,1987,N,No,No,No,Yes,No,No,,N,No,,,,,5,"$40,000 - $49,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,01LP_MID,7.536231884,1,0.5,,
1200,05/15/14,Weekday,08S,8 Downtown/Redwood PNR [Southbound],S,5,School (K-12 student only),NAPA HIGH SCHOOL CAMPUS,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,11,2 - 3 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A7,7,4,4,2,2,N,No,1997,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,88,I don't know,2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,08S_MID,3.241545894,1,0.5,,
1201,05/15/14,Weekday,01LP,1 Browns Valley [Loop],LP,2,Work,NAPA VALLEY PRODUCTS SERVICES AND INDUSTRIES,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,12,3 - 4 p.m.,4,31 - Day Pass,2,Senior / Disabled,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A3,3,3,3,2,2,N,No,1967,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,2,"$10,000-$24,999",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,01LP_MID,7.536231884,1,0.5,,
1202,05/15/14,Weekday,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,17,8 - 9 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,N,No,Y,Yes,N,No,N,No,A4,4,3,3,2,2,Y,Yes,1986,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,4,"$35,000-$39,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11S_MID,9.365942029,0,1,,
